DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointPrice,DSTFlag
08/31/2026,12,1,HB_BUSAVG,20.89,N
08/31/2026,12,2,HB_BUSAVG,21.49,N
08/31/2026,12,3,HB_BUSAVG,23.05,N
08/31/2026,12,4,HB_BUSAVG,24.92,N
08/31/2026,13,1,HB_BUSAVG,25.5,N
08/31/2026,13,2,HB_BUSAVG,30.77,N
08/31/2026,13,3,HB_BUSAVG,36.46,N
08/31/2026,13,4,HB_BUSAVG,41.69,N
08/31/2026,14,1,HB_BUSAVG,40.42,N
08/31/2026,14,2,HB_BUSAVG,40.78,N
08/31/2026,14,3,HB_BUSAVG,45.23,N
08/31/2026,14,4,HB_BUSAVG,45.53,N
08/31/2026,15,1,HB_BUSAVG,43.09,N
08/31/2026,15,2,HB_BUSAVG,54.69,N
08/31/2026,15,3,HB_BUSAVG,49.27,N
08/31/2026,15,4,HB_BUSAVG,42.17,N
08/31/2026,16,1,HB_BUSAVG,39.06,N
08/31/2026,16,2,HB_BUSAVG,45.83,N
08/31/2026,16,3,HB_BUSAVG,55.16,N
08/31/2026,16,4,HB_BUSAVG,53.14,N
08/31/2026,17,1,HB_BUSAVG,46.29,N
08/31/2026,17,2,HB_BUSAVG,50.8,N
08/31/2026,17,3,HB_BUSAVG,44.31,N
08/31/2026,17,4,HB_BUSAVG,45.18,N
08/31/2026,18,1,HB_BUSAVG,47.88,N
08/31/2026,18,2,HB_BUSAVG,49.82,N
08/31/2026,18,3,HB_BUSAVG,59.11,N
08/31/2026,18,4,HB_BUSAVG,73.92,N
08/31/2026,19,1,HB_BUSAVG,54.38,N
08/31/2026,19,2,HB_BUSAVG,64.03,N
08/31/2026,19,3,HB_BUSAVG,73.44,N
08/31/2026,19,4,HB_BUSAVG,84.27,N
08/31/2026,20,1,HB_BUSAVG,62.24,N
08/31/2026,20,2,HB_BUSAVG,72.18,N
08/31/2026,20,3,HB_BUSAVG,79.05,N
08/31/2026,20,4,HB_BUSAVG,78.3,N
08/31/2026,21,1,HB_BUSAVG,91.35,N
08/31/2026,21,2,HB_BUSAVG,87.32,N
08/31/2026,21,3,HB_BUSAVG,65.9,N
08/31/2026,21,4,HB_BUSAVG,58.24,N
08/31/2026,22,1,HB_BUSAVG,64.76,N
08/31/2026,22,2,HB_BUSAVG,75.79,N
08/31/2026,22,3,HB_BUSAVG,73.82,N
08/31/2026,22,4,HB_BUSAVG,54.56,N
08/31/2026,23,1,HB_BUSAVG,54.42,N
08/31/2026,23,2,HB_BUSAVG,43.93,N
08/31/2026,23,3,HB_BUSAVG,38.81,N
08/31/2026,23,4,HB_BUSAVG,36.45,N
08/31/2026,24,1,HB_BUSAVG,40.55,N
08/31/2026,24,2,HB_BUSAVG,38.24,N
08/31/2026,24,3,HB_BUSAVG,33.85,N
08/31/2026,24,4,HB_BUSAVG,38.15,N
08/30/2026,1,1,HB_BUSAVG,23.78,N
08/30/2026,1,2,HB_BUSAVG,23.45,N
08/30/2026,1,3,HB_BUSAVG,23.39,N
08/30/2026,1,4,HB_BUSAVG,22.62,N
08/30/2026,2,1,HB_BUSAVG,22.54,N
08/30/2026,2,2,HB_BUSAVG,22.54,N
08/30/2026,2,3,HB_BUSAVG,21.89,N
08/30/2026,2,4,HB_BUSAVG,21.67,N
08/30/2026,3,1,HB_BUSAVG,21.6,N
08/30/2026,3,2,HB_BUSAVG,21.44,N
08/30/2026,3,3,HB_BUSAVG,21.41,N
08/30/2026,3,4,HB_BUSAVG,21.33,N
08/30/2026,4,1,HB_BUSAVG,20.82,N
08/30/2026,4,2,HB_BUSAVG,20.62,N
08/30/2026,4,3,HB_BUSAVG,20.62,N
08/30/2026,4,4,HB_BUSAVG,20.5,N
08/30/2026,5,1,HB_BUSAVG,20.31,N
08/30/2026,5,2,HB_BUSAVG,20.21,N
08/30/2026,5,3,HB_BUSAVG,20.13,N
08/30/2026,5,4,HB_BUSAVG,20.09,N
08/30/2026,6,1,HB_BUSAVG,20.32,N
08/30/2026,6,2,HB_BUSAVG,20.28,N
08/30/2026,6,3,HB_BUSAVG,20.89,N
08/30/2026,6,4,HB_BUSAVG,21.07,N
08/30/2026,7,1,HB_BUSAVG,21.03,N
08/30/2026,7,2,HB_BUSAVG,21.89,N
08/30/2026,7,3,HB_BUSAVG,22.17,N
08/30/2026,7,4,HB_BUSAVG,21.97,N
08/30/2026,8,1,HB_BUSAVG,23.09,N
08/30/2026,8,2,HB_BUSAVG,22.55,N
08/30/2026,8,3,HB_BUSAVG,21.87,N
08/30/2026,8,4,HB_BUSAVG,18.03,N
08/30/2026,9,1,HB_BUSAVG,19.31,N
08/30/2026,9,2,HB_BUSAVG,17.2,N
08/30/2026,9,3,HB_BUSAVG,16.23,N
08/30/2026,9,4,HB_BUSAVG,14.91,N
08/30/2026,10,1,HB_BUSAVG,15.66,N
08/30/2026,10,2,HB_BUSAVG,15.52,N
08/30/2026,10,3,HB_BUSAVG,15.37,N
08/30/2026,10,4,HB_BUSAVG,15.35,N
08/30/2026,11,1,HB_BUSAVG,13.49,N
08/30/2026,11,2,HB_BUSAVG,13.98,N
08/30/2026,11,3,HB_BUSAVG,14.73,N
08/30/2026,11,4,HB_BUSAVG,15.16,N
08/30/2026,12,1,HB_BUSAVG,14.69,N
08/30/2026,12,2,HB_BUSAVG,16.64,N
08/30/2026,12,3,HB_BUSAVG,19.09,N
08/30/2026,12,4,HB_BUSAVG,20.78,N
08/30/2026,13,1,HB_BUSAVG,20.07,N
08/30/2026,13,2,HB_BUSAVG,21.69,N
08/30/2026,13,3,HB_BUSAVG,23.46,N
08/30/2026,13,4,HB_BUSAVG,23.44,N
08/30/2026,14,1,HB_BUSAVG,24.21,N
08/30/2026,14,2,HB_BUSAVG,27.48,N
08/30/2026,14,3,HB_BUSAVG,33.94,N
08/30/2026,14,4,HB_BUSAVG,25.67,N
08/30/2026,15,1,HB_BUSAVG,23.88,N
08/30/2026,15,2,HB_BUSAVG,24.98,N
08/30/2026,15,3,HB_BUSAVG,34.25,N
08/30/2026,15,4,HB_BUSAVG,35.95,N
08/30/2026,16,1,HB_BUSAVG,39.46,N
08/30/2026,16,2,HB_BUSAVG,40.26,N
08/30/2026,16,3,HB_BUSAVG,42.05,N
08/30/2026,16,4,HB_BUSAVG,43.47,N
08/30/2026,17,1,HB_BUSAVG,44.93,N
08/30/2026,17,2,HB_BUSAVG,52.52,N
08/30/2026,17,3,HB_BUSAVG,52.02,N
08/30/2026,17,4,HB_BUSAVG,55.28,N
08/30/2026,18,1,HB_BUSAVG,62.1,N
08/30/2026,18,2,HB_BUSAVG,62.63,N
08/30/2026,18,3,HB_BUSAVG,58.57,N
08/30/2026,18,4,HB_BUSAVG,61.89,N
08/30/2026,19,1,HB_BUSAVG,51.47,N
08/30/2026,19,2,HB_BUSAVG,61.48,N
08/30/2026,19,3,HB_BUSAVG,70.95,N
08/30/2026,19,4,HB_BUSAVG,85.46,N
08/30/2026,20,1,HB_BUSAVG,68.07,N
08/30/2026,20,2,HB_BUSAVG,97.88,N
08/30/2026,20,3,HB_BUSAVG,201.27,N
08/30/2026,20,4,HB_BUSAVG,147.86,N
08/30/2026,21,1,HB_BUSAVG,112.68,N
08/30/2026,21,2,HB_BUSAVG,87.48,N
08/30/2026,21,3,HB_BUSAVG,63.3,N
08/30/2026,21,4,HB_BUSAVG,54.84,N
08/30/2026,22,1,HB_BUSAVG,72.09,N
08/30/2026,22,2,HB_BUSAVG,70.05,N
08/30/2026,22,3,HB_BUSAVG,59.7,N
08/30/2026,22,4,HB_BUSAVG,43.67,N
08/30/2026,23,1,HB_BUSAVG,50.67,N
08/30/2026,23,2,HB_BUSAVG,39.28,N
08/30/2026,23,3,HB_BUSAVG,34.1,N
08/30/2026,23,4,HB_BUSAVG,30.62,N
08/30/2026,24,1,HB_BUSAVG,29.06,N
08/30/2026,24,2,HB_BUSAVG,27.59,N
08/30/2026,24,3,HB_BUSAVG,25.5,N
08/30/2026,24,4,HB_BUSAVG,24.09,N
09/04/2026,1,1,HB_HOUSTON,24.41,N
09/04/2026,1,2,HB_HOUSTON,24.28,N
09/04/2026,1,3,HB_HOUSTON,24.59,N
09/04/2026,1,4,HB_HOUSTON,25.39,N
09/04/2026,2,1,HB_HOUSTON,25.38,N
09/04/2026,2,2,HB_HOUSTON,25.08,N
09/04/2026,2,3,HB_HOUSTON,24.86,N
09/04/2026,2,4,HB_HOUSTON,24.45,N
09/04/2026,3,1,HB_HOUSTON,23.81,N
09/04/2026,3,2,HB_HOUSTON,23.71,N
09/04/2026,3,3,HB_HOUSTON,23.72,N
09/04/2026,3,4,HB_HOUSTON,24.76,N
09/04/2026,4,1,HB_HOUSTON,24.97,N
09/04/2026,4,2,HB_HOUSTON,24.91,N
09/04/2026,4,3,HB_HOUSTON,24.88,N
09/04/2026,4,4,HB_HOUSTON,24.44,N
09/04/2026,5,1,HB_HOUSTON,23.93,N
09/04/2026,5,2,HB_HOUSTON,24.07,N
09/04/2026,5,3,HB_HOUSTON,24.0,N
09/04/2026,5,4,HB_HOUSTON,24.54,N
09/04/2026,6,1,HB_HOUSTON,25.46,N
09/04/2026,6,2,HB_HOUSTON,26.97,N
09/04/2026,6,3,HB_HOUSTON,28.87,N
09/04/2026,6,4,HB_HOUSTON,30.0,N
09/04/2026,7,1,HB_HOUSTON,29.72,N
09/04/2026,7,2,HB_HOUSTON,30.7,N
09/04/2026,7,3,HB_HOUSTON,31.24,N
09/04/2026,7,4,HB_HOUSTON,31.5,N
09/04/2026,8,1,HB_HOUSTON,33.96,N
09/04/2026,8,2,HB_HOUSTON,34.54,N
09/04/2026,8,3,HB_HOUSTON,33.32,N
09/04/2026,8,4,HB_HOUSTON,28.17,N
09/04/2026,9,1,HB_HOUSTON,27.87,N
09/04/2026,9,2,HB_HOUSTON,24.27,N
09/04/2026,9,3,HB_HOUSTON,22.15,N
09/04/2026,9,4,HB_HOUSTON,21.35,N
09/04/2026,10,1,HB_HOUSTON,22.15,N
09/04/2026,10,2,HB_HOUSTON,21.68,N
09/04/2026,10,3,HB_HOUSTON,21.94,N
09/04/2026,10,4,HB_HOUSTON,22.72,N
09/04/2026,11,1,HB_HOUSTON,23.75,N
09/04/2026,11,2,HB_HOUSTON,27.25,N
09/04/2026,11,3,HB_HOUSTON,29.39,N
09/04/2026,11,4,HB_HOUSTON,27.21,N
09/04/2026,12,1,HB_HOUSTON,22.15,N
09/04/2026,12,2,HB_HOUSTON,23.14,N
09/04/2026,12,3,HB_HOUSTON,23.55,N
09/04/2026,12,4,HB_HOUSTON,24.1,N
09/04/2026,13,1,HB_HOUSTON,23.59,N
09/04/2026,13,2,HB_HOUSTON,24.51,N
09/04/2026,13,3,HB_HOUSTON,28.53,N
09/04/2026,13,4,HB_HOUSTON,29.21,N
09/04/2026,14,1,HB_HOUSTON,28.6,N
09/04/2026,14,2,HB_HOUSTON,28.63,N
09/04/2026,14,3,HB_HOUSTON,31.94,N
09/04/2026,14,4,HB_HOUSTON,31.8,N
09/04/2026,15,1,HB_HOUSTON,32.25,N
09/04/2026,15,2,HB_HOUSTON,42.81,N
09/04/2026,15,3,HB_HOUSTON,40.9,N
09/04/2026,15,4,HB_HOUSTON,36.49,N
09/04/2026,16,1,HB_HOUSTON,35.15,N
09/04/2026,16,2,HB_HOUSTON,41.79,N
09/04/2026,16,3,HB_HOUSTON,35.98,N
09/04/2026,16,4,HB_HOUSTON,32.56,N
09/04/2026,17,1,HB_HOUSTON,30.99,N
09/04/2026,17,2,HB_HOUSTON,28.35,N
09/04/2026,17,3,HB_HOUSTON,27.6,N
09/04/2026,17,4,HB_HOUSTON,25.8,N
09/04/2026,18,1,HB_HOUSTON,26.21,N
09/04/2026,18,2,HB_HOUSTON,26.9,N
09/04/2026,18,3,HB_HOUSTON,29.27,N
09/04/2026,18,4,HB_HOUSTON,27.14,N
09/04/2026,19,1,HB_HOUSTON,25.82,N
09/04/2026,19,2,HB_HOUSTON,28.52,N
09/04/2026,19,3,HB_HOUSTON,35.02,N
09/04/2026,19,4,HB_HOUSTON,39.18,N
09/04/2026,20,1,HB_HOUSTON,31.48,N
09/04/2026,20,2,HB_HOUSTON,32.32,N
09/04/2026,20,3,HB_HOUSTON,31.66,N
09/04/2026,20,4,HB_HOUSTON,31.99,N
09/04/2026,21,1,HB_HOUSTON,32.67,N
09/04/2026,21,2,HB_HOUSTON,31.96,N
09/04/2026,21,3,HB_HOUSTON,31.3,N
09/04/2026,21,4,HB_HOUSTON,32.08,N
09/04/2026,22,1,HB_HOUSTON,35.66,N
09/04/2026,22,2,HB_HOUSTON,35.05,N
09/04/2026,22,3,HB_HOUSTON,35.93,N
09/04/2026,22,4,HB_HOUSTON,35.05,N
09/04/2026,23,1,HB_HOUSTON,35.62,N
09/04/2026,23,2,HB_HOUSTON,36.1,N
09/04/2026,23,3,HB_HOUSTON,36.19,N
09/04/2026,1,1,HB_HOUSTON,24.41,N
09/04/2026,1,2,HB_HOUSTON,24.28,N
09/04/2026,1,3,HB_HOUSTON,24.59,N
09/04/2026,1,4,HB_HOUSTON,25.39,N
09/04/2026,2,1,HB_HOUSTON,25.38,N
09/04/2026,2,2,HB_HOUSTON,25.08,N
09/04/2026,2,3,HB_HOUSTON,24.86,N
09/04/2026,2,4,HB_HOUSTON,24.45,N
09/04/2026,3,1,HB_HOUSTON,23.81,N
09/04/2026,3,2,HB_HOUSTON,23.71,N
09/04/2026,3,3,HB_HOUSTON,23.72,N
09/04/2026,3,4,HB_HOUSTON,24.76,N
09/04/2026,4,1,HB_HOUSTON,24.97,N
09/04/2026,4,2,HB_HOUSTON,24.91,N
09/04/2026,4,3,HB_HOUSTON,24.88,N
09/04/2026,4,4,HB_HOUSTON,24.44,N
09/04/2026,5,1,HB_HOUSTON,23.93,N
09/04/2026,5,2,HB_HOUSTON,24.07,N
09/04/2026,5,3,HB_HOUSTON,24.0,N
09/04/2026,5,4,HB_HOUSTON,24.54,N
09/04/2026,6,1,HB_HOUSTON,25.46,N
09/04/2026,6,2,HB_HOUSTON,26.97,N
09/04/2026,6,3,HB_HOUSTON,28.87,N
09/04/2026,6,4,HB_HOUSTON,30.0,N
09/04/2026,7,1,HB_HOUSTON,29.72,N
09/04/2026,7,2,HB_HOUSTON,30.7,N
09/04/2026,7,3,HB_HOUSTON,31.24,N
09/04/2026,7,4,HB_HOUSTON,31.5,N
09/04/2026,8,1,HB_HOUSTON,33.96,N
09/04/2026,8,2,HB_HOUSTON,34.54,N
09/04/2026,8,3,HB_HOUSTON,33.32,N
09/04/2026,8,4,HB_HOUSTON,28.17,N
09/04/2026,9,1,HB_HOUSTON,27.87,N
09/04/2026,9,2,HB_HOUSTON,24.27,N
09/04/2026,9,3,HB_HOUSTON,22.15,N
09/04/2026,9,4,HB_HOUSTON,21.35,N
09/04/2026,10,1,HB_HOUSTON,22.15,N
09/04/2026,10,2,HB_HOUSTON,21.68,N
09/04/2026,10,3,HB_HOUSTON,21.94,N
09/04/2026,10,4,HB_HOUSTON,22.72,N
09/04/2026,11,1,HB_HOUSTON,23.75,N
09/04/2026,11,2,HB_HOUSTON,27.25,N
09/04/2026,11,3,HB_HOUSTON,29.39,N
09/04/2026,11,4,HB_HOUSTON,27.21,N
09/04/2026,12,1,HB_HOUSTON,22.15,N
09/04/2026,12,2,HB_HOUSTON,23.14,N
09/04/2026,12,3,HB_HOUSTON,23.55,N
09/04/2026,12,4,HB_HOUSTON,24.1,N
09/04/2026,13,1,HB_HOUSTON,23.59,N
09/04/2026,13,2,HB_HOUSTON,24.51,N
09/04/2026,13,3,HB_HOUSTON,28.53,N
09/04/2026,13,4,HB_HOUSTON,29.21,N
09/04/2026,14,1,HB_HOUSTON,28.6,N
09/04/2026,14,2,HB_HOUSTON,28.63,N
09/04/2026,14,3,HB_HOUSTON,31.94,N
09/04/2026,14,4,HB_HOUSTON,31.8,N
09/04/2026,15,1,HB_HOUSTON,32.25,N
09/04/2026,15,2,HB_HOUSTON,42.81,N
09/04/2026,15,3,HB_HOUSTON,40.9,N
09/04/2026,15,4,HB_HOUSTON,36.49,N
09/04/2026,16,1,HB_HOUSTON,35.15,N
09/04/2026,16,2,HB_HOUSTON,41.79,N
09/04/2026,16,3,HB_HOUSTON,35.98,N
09/04/2026,16,4,HB_HOUSTON,32.56,N
09/04/2026,17,1,HB_HOUSTON,30.99,N
09/04/2026,17,2,HB_HOUSTON,28.35,N
09/04/2026,17,3,HB_HOUSTON,27.6,N
09/04/2026,17,4,HB_HOUSTON,25.8,N
09/04/2026,18,1,HB_HOUSTON,26.21,N
09/04/2026,18,2,HB_HOUSTON,26.9,N
09/04/2026,18,3,HB_HOUSTON,29.27,N
09/04/2026,18,4,HB_HOUSTON,27.14,N
09/04/2026,19,1,HB_HOUSTON,25.82,N
09/04/2026,19,2,HB_HOUSTON,28.52,N
09/04/2026,19,3,HB_HOUSTON,35.02,N
09/04/2026,19,4,HB_HOUSTON,39.18,N
09/04/2026,20,1,HB_HOUSTON,31.48,N
09/04/2026,20,2,HB_HOUSTON,32.32,N
09/04/2026,20,3,HB_HOUSTON,31.66,N
09/04/2026,20,4,HB_HOUSTON,31.99,N
09/04/2026,21,1,HB_HOUSTON,32.67,N
09/04/2026,21,2,HB_HOUSTON,31.96,N
09/04/2026,21,3,HB_HOUSTON,31.3,N
09/04/2026,21,4,HB_HOUSTON,32.08,N
09/04/2026,22,1,HB_HOUSTON,35.66,N
09/04/2026,22,2,HB_HOUSTON,35.05,N
09/04/2026,22,3,HB_HOUSTON,35.93,N
09/04/2026,22,4,HB_HOUSTON,35.05,N
09/04/2026,23,1,HB_HOUSTON,35.62,N
09/04/2026,23,2,HB_HOUSTON,36.1,N
09/04/2026,23,3,HB_HOUSTON,36.19,N
09/03/2026,1,1,HB_HOUSTON,30.05,N
09/03/2026,1,2,HB_HOUSTON,29.07,N
09/03/2026,1,3,HB_HOUSTON,28.62,N
09/03/2026,1,4,HB_HOUSTON,28.2,N
09/03/2026,2,1,HB_HOUSTON,28.63,N
09/03/2026,2,2,HB_HOUSTON,27.54,N
09/03/2026,2,3,HB_HOUSTON,27.1,N
09/03/2026,2,4,HB_HOUSTON,28.08,N
09/03/2026,3,1,HB_HOUSTON,28.27,N
09/03/2026,3,2,HB_HOUSTON,29.31,N
09/03/2026,3,3,HB_HOUSTON,28.33,N
09/03/2026,3,4,HB_HOUSTON,28.0,N
09/03/2026,4,1,HB_HOUSTON,28.37,N
09/03/2026,4,2,HB_HOUSTON,28.99,N
09/03/2026,4,3,HB_HOUSTON,29.88,N
09/03/2026,4,4,HB_HOUSTON,30.07,N
09/03/2026,5,1,HB_HOUSTON,29.11,N
09/03/2026,5,2,HB_HOUSTON,29.62,N
09/03/2026,5,3,HB_HOUSTON,29.64,N
09/03/2026,5,4,HB_HOUSTON,30.91,N
09/03/2026,6,1,HB_HOUSTON,30.17,N
09/03/2026,6,2,HB_HOUSTON,33.43,N
09/03/2026,6,3,HB_HOUSTON,37.92,N
09/03/2026,6,4,HB_HOUSTON,41.9,N
09/03/2026,7,1,HB_HOUSTON,41.85,N
09/03/2026,7,2,HB_HOUSTON,42.91,N
09/03/2026,7,3,HB_HOUSTON,42.41,N
09/03/2026,7,4,HB_HOUSTON,42.85,N
09/03/2026,8,1,HB_HOUSTON,42.12,N
09/03/2026,8,2,HB_HOUSTON,40.34,N
09/03/2026,8,3,HB_HOUSTON,36.96,N
09/03/2026,8,4,HB_HOUSTON,30.23,N
09/03/2026,9,1,HB_HOUSTON,35.38,N
09/03/2026,9,2,HB_HOUSTON,30.36,N
09/03/2026,9,3,HB_HOUSTON,28.66,N
09/03/2026,9,4,HB_HOUSTON,27.93,N
09/03/2026,10,1,HB_HOUSTON,28.81,N
09/03/2026,10,2,HB_HOUSTON,28.17,N
09/03/2026,10,3,HB_HOUSTON,26.55,N
09/03/2026,10,4,HB_HOUSTON,26.72,N
09/03/2026,11,1,HB_HOUSTON,24.08,N
09/03/2026,11,2,HB_HOUSTON,25.57,N
09/03/2026,11,3,HB_HOUSTON,27.15,N
09/03/2026,11,4,HB_HOUSTON,26.99,N
09/03/2026,12,1,HB_HOUSTON,25.54,N
09/03/2026,12,2,HB_HOUSTON,25.85,N
09/03/2026,12,3,HB_HOUSTON,26.96,N
09/03/2026,12,4,HB_HOUSTON,27.53,N
09/03/2026,13,1,HB_HOUSTON,27.65,N
09/03/2026,13,2,HB_HOUSTON,28.18,N
09/03/2026,13,3,HB_HOUSTON,30.83,N
09/03/2026,13,4,HB_HOUSTON,38.68,N
09/03/2026,14,1,HB_HOUSTON,48.7,N
09/03/2026,14,2,HB_HOUSTON,41.72,N
09/03/2026,14,3,HB_HOUSTON,34.3,N
09/03/2026,14,4,HB_HOUSTON,32.83,N
09/03/2026,15,1,HB_HOUSTON,34.52,N
09/03/2026,15,2,HB_HOUSTON,41.42,N
09/03/2026,15,3,HB_HOUSTON,46.68,N
09/03/2026,15,4,HB_HOUSTON,39.7,N
09/03/2026,16,1,HB_HOUSTON,49.71,N
09/03/2026,16,2,HB_HOUSTON,45.63,N
09/03/2026,16,3,HB_HOUSTON,41.47,N
09/03/2026,16,4,HB_HOUSTON,38.96,N
09/03/2026,17,1,HB_HOUSTON,33.47,N
09/03/2026,17,2,HB_HOUSTON,29.89,N
09/03/2026,17,3,HB_HOUSTON,28.03,N
09/03/2026,17,4,HB_HOUSTON,30.14,N
09/03/2026,18,1,HB_HOUSTON,30.19,N
09/03/2026,18,2,HB_HOUSTON,34.78,N
09/03/2026,18,3,HB_HOUSTON,32.85,N
09/03/2026,18,4,HB_HOUSTON,38.04,N
09/03/2026,19,1,HB_HOUSTON,33.48,N
09/03/2026,19,2,HB_HOUSTON,37.25,N
09/03/2026,19,3,HB_HOUSTON,40.0,N
09/03/2026,19,4,HB_HOUSTON,44.89,N
09/03/2026,20,1,HB_HOUSTON,38.67,N
09/03/2026,20,2,HB_HOUSTON,39.14,N
09/03/2026,20,3,HB_HOUSTON,37.11,N
09/03/2026,20,4,HB_HOUSTON,35.02,N
09/03/2026,21,1,HB_HOUSTON,33.78,N
09/03/2026,21,2,HB_HOUSTON,33.19,N
09/03/2026,21,3,HB_HOUSTON,32.38,N
09/03/2026,21,4,HB_HOUSTON,31.46,N
09/03/2026,22,1,HB_HOUSTON,34.01,N
09/03/2026,22,2,HB_HOUSTON,32.2,N
09/03/2026,22,3,HB_HOUSTON,29.18,N
09/03/2026,22,4,HB_HOUSTON,28.13,N
09/03/2026,23,1,HB_HOUSTON,28.2,N
09/03/2026,23,2,HB_HOUSTON,26.31,N
09/03/2026,23,3,HB_HOUSTON,24.59,N
09/03/2026,23,4,HB_HOUSTON,24.37,N
09/03/2026,24,1,HB_HOUSTON,24.59,N
09/03/2026,24,2,HB_HOUSTON,24.5,N
09/03/2026,24,3,HB_HOUSTON,24.48,N
09/03/2026,24,4,HB_HOUSTON,23.88,N
09/02/2026,1,1,HB_HOUSTON,29.16,N
09/02/2026,1,2,HB_HOUSTON,28.37,N
09/02/2026,1,3,HB_HOUSTON,25.54,N
09/02/2026,1,4,HB_HOUSTON,25.97,N
09/02/2026,2,1,HB_HOUSTON,25.96,N
09/02/2026,2,2,HB_HOUSTON,25.62,N
09/02/2026,2,3,HB_HOUSTON,25.44,N
09/02/2026,2,4,HB_HOUSTON,24.99,N
09/02/2026,3,1,HB_HOUSTON,25.98,N
09/02/2026,3,2,HB_HOUSTON,25.94,N
09/02/2026,3,3,HB_HOUSTON,25.44,N
09/02/2026,3,4,HB_HOUSTON,25.83,N
09/02/2026,4,1,HB_HOUSTON,25.76,N
09/02/2026,4,2,HB_HOUSTON,25.53,N
09/02/2026,4,3,HB_HOUSTON,25.43,N
09/02/2026,4,4,HB_HOUSTON,25.32,N
09/02/2026,5,1,HB_HOUSTON,24.62,N
09/02/2026,5,2,HB_HOUSTON,25.29,N
09/02/2026,5,3,HB_HOUSTON,25.54,N
09/02/2026,5,4,HB_HOUSTON,26.57,N
09/02/2026,6,1,HB_HOUSTON,26.01,N
09/02/2026,6,2,HB_HOUSTON,26.93,N
09/02/2026,6,3,HB_HOUSTON,28.09,N
09/02/2026,6,4,HB_HOUSTON,30.86,N
09/02/2026,7,1,HB_HOUSTON,30.8,N
09/02/2026,7,2,HB_HOUSTON,32.12,N
09/02/2026,7,3,HB_HOUSTON,36.09,N
09/02/2026,7,4,HB_HOUSTON,39.21,N
09/02/2026,8,1,HB_HOUSTON,40.99,N
09/02/2026,8,2,HB_HOUSTON,38.29,N
09/02/2026,8,3,HB_HOUSTON,36.89,N
09/02/2026,8,4,HB_HOUSTON,27.39,N
09/02/2026,9,1,HB_HOUSTON,28.3,N
09/02/2026,9,2,HB_HOUSTON,25.38,N
09/02/2026,9,3,HB_HOUSTON,25.01,N
09/02/2026,9,4,HB_HOUSTON,24.12,N
09/02/2026,10,1,HB_HOUSTON,25.26,N
09/02/2026,10,2,HB_HOUSTON,24.72,N
09/02/2026,10,3,HB_HOUSTON,23.37,N
09/02/2026,10,4,HB_HOUSTON,21.42,N
09/02/2026,11,1,HB_HOUSTON,21.22,N
09/02/2026,11,2,HB_HOUSTON,20.69,N
09/02/2026,11,3,HB_HOUSTON,20.41,N
09/02/2026,11,4,HB_HOUSTON,20.26,N
09/02/2026,12,1,HB_HOUSTON,17.99,N
09/02/2026,12,2,HB_HOUSTON,20.8,N
09/02/2026,12,3,HB_HOUSTON,21.94,N
09/02/2026,12,4,HB_HOUSTON,24.49,N
09/02/2026,13,1,HB_HOUSTON,26.65,N
09/02/2026,13,2,HB_HOUSTON,30.41,N
09/02/2026,13,3,HB_HOUSTON,33.86,N
09/02/2026,13,4,HB_HOUSTON,42.24,N
09/02/2026,14,1,HB_HOUSTON,45.98,N
09/02/2026,14,2,HB_HOUSTON,38.73,N
09/02/2026,14,3,HB_HOUSTON,39.4,N
09/02/2026,14,4,HB_HOUSTON,39.02,N
09/02/2026,15,1,HB_HOUSTON,46.72,N
09/02/2026,15,2,HB_HOUSTON,31.62,N
09/02/2026,15,3,HB_HOUSTON,30.32,N
09/02/2026,15,4,HB_HOUSTON,34.54,N
09/02/2026,16,1,HB_HOUSTON,38.76,N
09/02/2026,16,2,HB_HOUSTON,39.46,N
09/02/2026,16,3,HB_HOUSTON,43.07,N
09/02/2026,16,4,HB_HOUSTON,42.1,N
09/02/2026,17,1,HB_HOUSTON,40.93,N
09/02/2026,17,2,HB_HOUSTON,42.29,N
09/02/2026,17,3,HB_HOUSTON,39.03,N
09/02/2026,17,4,HB_HOUSTON,48.92,N
09/02/2026,18,1,HB_HOUSTON,36.86,N
09/02/2026,18,2,HB_HOUSTON,50.12,N
09/02/2026,18,3,HB_HOUSTON,47.91,N
09/02/2026,18,4,HB_HOUSTON,57.14,N
09/02/2026,19,1,HB_HOUSTON,44.89,N
09/02/2026,19,2,HB_HOUSTON,58.64,N
09/02/2026,19,3,HB_HOUSTON,73.8,N
09/02/2026,19,4,HB_HOUSTON,87.93,N
09/02/2026,20,1,HB_HOUSTON,99.43,N
09/02/2026,20,2,HB_HOUSTON,201.15,N
09/02/2026,20,3,HB_HOUSTON,241.57,N
09/02/2026,20,4,HB_HOUSTON,232.34,N
09/02/2026,21,1,HB_HOUSTON,452.68,N
09/02/2026,21,2,HB_HOUSTON,340.23,N
09/02/2026,21,3,HB_HOUSTON,333.31,N
09/02/2026,21,4,HB_HOUSTON,344.56,N
09/02/2026,22,1,HB_HOUSTON,340.65,N
09/02/2026,22,2,HB_HOUSTON,122.18,N
09/02/2026,22,3,HB_HOUSTON,60.68,N
09/02/2026,22,4,HB_HOUSTON,44.93,N
09/02/2026,23,1,HB_HOUSTON,42.75,N
09/02/2026,23,2,HB_HOUSTON,40.53,N
